,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare_1,business_fare_rs,first_fare_rs,economy_fare,business_fare,first_fare
3489,JAI,MAA,9:55:00,0,2:30:00,12:25:00,0,6E569,6E,IndiGo,11594,,,139.128,,
3490,JAI,MAA,9:55:00,3,2:30:00,12:25:00,3,6E569,6E,IndiGo,11594,,,139.128,,
3491,JAI,MAA,9:55:00,4,2:30:00,12:25:00,4,6E569,6E,IndiGo,11594,,,139.128,,
3492,JAI,MAA,9:55:00,1,2:30:00,12:25:00,1,6E569,6E,IndiGo,11594,,,139.128,,
3493,JAI,MAA,9:55:00,2,2:30:00,12:25:00,2,6E569,6E,IndiGo,11594,,,139.128,,
3494,JAI,MAA,9:55:00,5,2:30:00,12:25:00,5,6E569,6E,IndiGo,12560,,,150.72,,
3495,JAI,MAA,9:55:00,6,2:30:00,12:25:00,6,6E569,6E,IndiGo,12560,,,150.72,,
3496,JAI,HYD,11:50:00,0,1:55:00,13:45:00,0,I51543,I5,AirAsia India,10109,,,121.308,,
3497,JAI,HYD,5:00:00,6,1:55:00,6:55:00,6,6E752,6E,IndiGo,10258,,,123.096,,
3498,JAI,HYD,5:00:00,1,1:55:00,6:55:00,1,6E752,6E,IndiGo,10258,,,123.096,,
3499,JAI,HYD,11:50:00,6,1:55:00,13:45:00,6,I51543,I5,AirAsia India,10258,,,123.096,,
3500,JAI,HYD,11:50:00,3,1:55:00,13:45:00,3,I51543,I5,AirAsia India,10258,,,123.096,,
3501,JAI,HYD,11:50:00,2,1:55:00,13:45:00,2,I51543,I5,AirAsia India,10258,,,123.096,,
3502,JAI,HYD,5:00:00,2,1:55:00,6:55:00,2,6E752,6E,IndiGo,10258,,,123.096,,
3503,JAI,HYD,18:00:00,4,1:55:00,19:55:00,4,6E471,6E,IndiGo,10258,,,123.096,,
3504,JAI,HYD,18:00:00,1,1:55:00,19:55:00,1,6E471,6E,IndiGo,10258,,,123.096,,
3505,JAI,HYD,11:50:00,5,1:55:00,13:45:00,5,I51543,I5,AirAsia India,10258,,,123.096,,
3506,JAI,HYD,18:00:00,5,1:55:00,19:55:00,5,6E471,6E,IndiGo,10258,,,123.096,,
3507,JAI,HYD,5:00:00,4,1:55:00,6:55:00,4,6E752,6E,IndiGo,10258,,,123.096,,
3508,JAI,HYD,5:00:00,5,1:55:00,6:55:00,5,6E752,6E,IndiGo,10258,,,123.096,,
3509,JAI,HYD,18:00:00,2,1:55:00,19:55:00,2,6E471,6E,IndiGo,10258,,,123.096,,
3510,JAI,HYD,11:50:00,1,1:55:00,13:45:00,1,I51543,I5,AirAsia India,10258,,,123.096,,
3511,JAI,HYD,18:00:00,6,1:55:00,19:55:00,6,6E471,6E,IndiGo,10258,,,123.096,,
3512,JAI,HYD,5:00:00,3,1:55:00,6:55:00,3,6E752,6E,IndiGo,10258,,,123.096,,
3513,JAI,HYD,18:00:00,3,1:55:00,19:55:00,3,6E471,6E,IndiGo,10258,,,123.096,,
3514,JAI,HYD,11:50:00,4,1:55:00,13:45:00,4,I51543,I5,AirAsia India,10258,,,123.096,,
3515,JAI,HYD,11:45:00,5,2:00:00,13:45:00,5,6E311,6E,IndiGo,10258,,,123.096,,
3516,JAI,HYD,16:15:00,6,2:10:00,18:25:00,6,6E6216,6E,IndiGo,10258,,,123.096,,
3517,JAI,HYD,5:00:00,0,1:55:00,6:55:00,0,6E752,6E,IndiGo,10443,,,125.316,,
3518,JAI,HYD,18:00:00,0,1:55:00,19:55:00,0,6E471,6E,IndiGo,10724,,,128.688,,
3519,JAI,CCU,0:40:00,1,2:15:00,2:55:00,1,AI750,AI,Air India,10739,,,128.868,,
3520,JAI,CCU,0:40:00,3,2:15:00,2:55:00,3,AI750,AI,Air India,10997,,,131.964,,
3521,JAI,CCU,0:40:00,5,2:15:00,2:55:00,5,AI750,AI,Air India,10997,,,131.964,,
3522,JAI,CCU,10:20:00,5,2:10:00,12:30:00,5,6E6568,6E,IndiGo,11392,,,136.704,,
3523,JAI,CCU,10:20:00,3,2:10:00,12:30:00,3,6E6568,6E,IndiGo,11392,,,136.704,,
3524,JAI,CCU,10:20:00,1,2:10:00,12:30:00,1,6E6568,6E,IndiGo,11392,,,136.704,,
3525,JAI,CCU,10:20:00,2,2:10:00,12:30:00,2,6E6568,6E,IndiGo,11392,,,136.704,,
3526,JAI,CCU,18:00:00,5,2:10:00,20:10:00,5,6E784,6E,IndiGo,11392,,,136.704,,
3527,JAI,CCU,10:20:00,0,2:10:00,12:30:00,0,6E6568,6E,IndiGo,11392,,,136.704,,
3528,JAI,CCU,10:20:00,6,2:10:00,12:30:00,6,6E6568,6E,IndiGo,11392,,,136.704,,
3529,JAI,CCU,10:20:00,4,2:10:00,12:30:00,4,6E6568,6E,IndiGo,11392,,,136.704,,
3530,JAI,CCU,18:00:00,2,2:10:00,20:10:00,2,6E784,6E,IndiGo,11392,,,136.704,,
3531,JAI,CCU,18:00:00,1,2:10:00,20:10:00,1,6E784,6E,IndiGo,11392,,,136.704,,
3532,JAI,CCU,18:00:00,4,2:10:00,20:10:00,4,6E784,6E,IndiGo,11392,,,136.704,,
3533,JAI,CCU,7:45:00,2,2:30:00,10:15:00,2,6.00E+207,6E,IndiGo,11392,,,136.704,,
3534,JAI,CCU,7:45:00,6,2:30:00,10:15:00,6,6.00E+207,6E,IndiGo,11392,,,136.704,,
3535,JAI,CCU,7:45:00,0,2:30:00,10:15:00,0,6.00E+207,6E,IndiGo,11392,,,136.704,,
3536,JAI,CCU,7:45:00,3,2:30:00,10:15:00,3,6.00E+207,6E,IndiGo,11392,,,136.704,,
3537,JAI,CCU,7:45:00,4,2:30:00,10:15:00,4,6.00E+207,6E,IndiGo,11392,,,136.704,,
3538,JAI,CCU,7:45:00,1,2:30:00,10:15:00,1,6.00E+207,6E,IndiGo,11392,,,136.704,,
3539,JAI,CCU,7:45:00,5,2:30:00,10:15:00,5,6.00E+207,6E,IndiGo,11392,,,136.704,,
3540,JAI,CCU,18:00:00,3,2:10:00,20:10:00,3,6E784,6E,IndiGo,12341,,,148.092,,
3541,JAI,CCU,18:00:00,0,2:10:00,20:10:00,0,6E784,6E,IndiGo,13291,,,159.492,,
3542,JAI,CCU,18:00:00,6,2:10:00,20:10:00,6,6E784,6E,IndiGo,14240,,,170.88,,
3543,JAI,AMD,6:15:00,5,1:20:00,7:35:00,5,SG3762,SG,SpiceJet,7080,,,84.96,,
3544,JAI,AMD,6:15:00,6,1:20:00,7:35:00,6,SG3762,SG,SpiceJet,7080,,,84.96,,
3545,JAI,AMD,6:15:00,0,1:20:00,7:35:00,0,SG3762,SG,SpiceJet,7080,,,84.96,,
3546,JAI,AMD,6:15:00,2,1:20:00,7:35:00,2,SG3762,SG,SpiceJet,7437,,,89.244,,
3547,JAI,AMD,12:40:00,3,1:30:00,14:10:00,3,6E7261,6E,IndiGo,7951,,,95.412,,
3548,JAI,AMD,22:05:00,4,1:30:00,23:35:00,4,6E7138,6E,IndiGo,7951,,,95.412,,
3549,JAI,AMD,22:05:00,5,1:30:00,23:35:00,5,6E7138,6E,IndiGo,8426,,,101.112,,
3550,JAI,AMD,12:40:00,5,1:30:00,14:10:00,5,6E7261,6E,IndiGo,8663,,,103.956,,
3551,JAI,AMD,22:05:00,2,1:30:00,23:35:00,2,6E7138,6E,IndiGo,8663,,,103.956,,
3552,JAI,AMD,22:05:00,0,1:30:00,23:35:00,0,6E7138,6E,IndiGo,8663,,,103.956,,
3553,JAI,AMD,12:40:00,4,1:30:00,14:10:00,4,6E7261,6E,IndiGo,8663,,,103.956,,
3554,JAI,AMD,22:05:00,1,1:30:00,23:35:00,1,6E7138,6E,IndiGo,8901,,,106.812,,
3555,JAI,AMD,22:05:00,3,1:30:00,23:35:00,3,6E7138,6E,IndiGo,8901,,,106.812,,
3556,JAI,AMD,12:40:00,1,1:30:00,14:10:00,1,6E7261,6E,IndiGo,10087,,,121.044,,
3557,JAI,AMD,22:05:00,6,1:30:00,23:35:00,6,6E7138,6E,IndiGo,10443,,,125.316,,
3558,JAI,AMD,13:30:00,2,1:30:00,15:00:00,2,6E7261,6E,IndiGo,10443,,,125.316,,
3559,JAI,AMD,12:40:00,0,1:30:00,14:10:00,0,6E7261,6E,IndiGo,11155,,,133.86,,
3560,JAI,GOI,0:40:00,1,2:10:00,2:50:00,1,6E768,6E,IndiGo,8449,,,101.388,,
3561,JAI,GOI,0:40:00,0,2:10:00,2:50:00,0,6E768,6E,IndiGo,8860,,,106.32,,
3562,JAI,GOI,0:40:00,5,2:10:00,2:50:00,5,6E768,6E,IndiGo,9420,,,113.04,,
3563,JAI,GOI,0:40:00,4,2:10:00,2:50:00,4,6E768,6E,IndiGo,9420,,,113.04,,
3564,JAI,LKO,8:45:00,4,1:40:00,10:25:00,4,6E7319,6E,IndiGo,5578,,,66.936,,
3565,JAI,LKO,8:45:00,2,1:40:00,10:25:00,2,6E7319,6E,IndiGo,5578,,,66.936,,
3566,JAI,LKO,8:45:00,6,1:40:00,10:25:00,6,6E7319,6E,IndiGo,6290,,,75.48,,
3567,JAI,LKO,8:45:00,1,1:40:00,10:25:00,1,6E7319,6E,IndiGo,7002,,,84.024,,
3568,JAI,LKO,8:45:00,3,1:40:00,10:25:00,3,6E7319,6E,IndiGo,7358,,,88.296,,
3569,JAI,LKO,8:45:00,5,1:40:00,10:25:00,5,6E7319,6E,IndiGo,8070,,,96.84,,
3570,JAI,LKO,8:45:00,0,1:40:00,10:25:00,0,6E7319,6E,IndiGo,8070,,,96.84,,
3571,JAI,PNQ,5:25:00,0,2:05:00,7:30:00,0,SG2964,SG,SpiceJet,8386,,,100.632,,
3572,JAI,PNQ,5:25:00,4,2:05:00,7:30:00,4,SG2964,SG,SpiceJet,8535,,,102.42,,
3573,JAI,PNQ,5:25:00,6,2:05:00,7:30:00,6,SG2964,SG,SpiceJet,8535,,,102.42,,
3574,JAI,PNQ,5:25:00,1,2:05:00,7:30:00,1,SG2964,SG,SpiceJet,8535,,,102.42,,
3575,JAI,PNQ,17:05:00,5,1:35:00,18:40:00,5,I51427,I5,AirAsia India,8937,,,107.244,,
3576,JAI,PNQ,17:05:00,1,1:35:00,18:40:00,1,I51427,I5,AirAsia India,8937,,,107.244,,
3577,JAI,PNQ,17:05:00,2,1:35:00,18:40:00,2,I51427,I5,AirAsia India,8937,,,107.244,,
3578,JAI,PNQ,17:05:00,4,1:35:00,18:40:00,4,I51427,I5,AirAsia India,8937,,,107.244,,
3579,JAI,PNQ,17:05:00,0,1:35:00,18:40:00,0,I51427,I5,AirAsia India,8937,,,107.244,,
3580,JAI,PNQ,17:05:00,3,1:35:00,18:40:00,3,I51427,I5,AirAsia India,8937,,,107.244,,
3581,JAI,PNQ,22:55:00,6,1:45:00,0:40:00,0,6E385,6E,IndiGo,8937,,,107.244,,
3582,JAI,PNQ,22:55:00,4,1:45:00,0:40:00,5,6E385,6E,IndiGo,8937,,,107.244,,
3583,JAI,PNQ,22:55:00,5,1:45:00,0:40:00,6,6E385,6E,IndiGo,8937,,,107.244,,
3584,JAI,PNQ,22:55:00,1,1:45:00,0:40:00,2,6E385,6E,IndiGo,8937,,,107.244,,
3585,JAI,PNQ,22:55:00,3,1:45:00,0:40:00,4,6E385,6E,IndiGo,8937,,,107.244,,
3586,JAI,PNQ,17:05:00,6,1:35:00,18:40:00,6,I51427,I5,AirAsia India,9783,,,117.396,,
3587,JAI,GAU,14:10:00,6,2:30:00,16:40:00,6,SG696,SG,SpiceJet,7838,,,94.056,,
3588,JAI,GAU,14:10:00,3,2:30:00,16:40:00,3,SG696,SG,SpiceJet,7838,,,94.056,,
3589,JAI,GAU,14:10:00,1,2:30:00,16:40:00,1,SG696,SG,SpiceJet,7838,,,94.056,,
3590,JAI,GAU,14:10:00,0,2:30:00,16:40:00,0,SG696,SG,SpiceJet,7893,,,94.716,,
3591,JAI,GAU,14:10:00,4,2:30:00,16:40:00,4,SG696,SG,SpiceJet,10324,,,123.888,,
3592,JAI,GAU,14:10:00,5,2:30:00,16:40:00,5,SG696,SG,SpiceJet,10324,,,123.888,,
3593,JAI,GAU,14:10:00,2,2:30:00,16:40:00,2,SG696,SG,SpiceJet,10324,,,123.888,,
3594,JAI,GAU,16:45:00,3,2:25:00,19:10:00,3,6E354,6E,IndiGo,10713,,,128.556,,
3595,JAI,GAU,16:45:00,6,2:25:00,19:10:00,6,6E354,6E,IndiGo,10713,,,128.556,,
3596,JAI,GAU,16:45:00,4,2:25:00,19:10:00,4,6E354,6E,IndiGo,10713,,,128.556,,
3597,JAI,GAU,16:45:00,5,2:25:00,19:10:00,5,6E354,6E,IndiGo,10713,,,128.556,,
3598,JAI,GAU,16:45:00,0,2:25:00,19:10:00,0,6E354,6E,IndiGo,10713,,,128.556,,
3599,JAI,GAU,16:45:00,1,2:25:00,19:10:00,1,6E354,6E,IndiGo,10713,,,128.556,,
3600,JAI,ATQ,17:40:00,6,1:35:00,19:15:00,6,SG3759,SG,SpiceJet,6398,,,76.776,,
3601,JAI,ATQ,17:40:00,5,1:35:00,19:15:00,5,SG3759,SG,SpiceJet,6756,,,81.072,,
3602,JAI,ATQ,17:40:00,4,1:35:00,19:15:00,4,SG3759,SG,SpiceJet,6756,,,81.072,,
3603,JAI,IXC,17:50:00,6,1:10:00,19:00:00,6,6E6041,6E,IndiGo,6643,,,79.716,,
3604,JAI,IXC,17:25:00,6,1:25:00,18:50:00,6,6E7274,6E,IndiGo,6643,,,79.716,,
3605,JAI,IXC,8:40:00,5,1:30:00,10:10:00,5,6E7276,6E,IndiGo,6643,,,79.716,,
3606,JAI,IXC,8:40:00,1,1:30:00,10:10:00,1,6E7276,6E,IndiGo,6643,,,79.716,,
3607,JAI,IXC,8:40:00,4,1:30:00,10:10:00,4,6E7276,6E,IndiGo,6643,,,79.716,,
3608,JAI,IXC,8:40:00,2,1:30:00,10:10:00,2,6E7276,6E,IndiGo,6885,,,82.62,,
3609,JAI,IXC,17:25:00,4,1:25:00,18:50:00,4,6E7274,6E,IndiGo,7066,,,84.792,,
3610,JAI,IXC,17:25:00,3,1:25:00,18:50:00,3,6E7274,6E,IndiGo,7247,,,86.964,,
3611,JAI,IXC,17:25:00,5,1:25:00,18:50:00,5,6E7274,6E,IndiGo,7247,,,86.964,,
3612,JAI,IXC,17:25:00,0,1:25:00,18:50:00,0,6E7274,6E,IndiGo,7488,,,89.856,,
3613,JAI,IXC,8:40:00,3,1:30:00,10:10:00,3,6E7276,6E,IndiGo,7488,,,89.856,,
3614,JAI,IXC,8:40:00,0,1:30:00,10:10:00,0,6E7276,6E,IndiGo,7729,,,92.748,,
3615,JAI,IXC,17:25:00,1,1:25:00,18:50:00,1,6E7274,6E,IndiGo,7972,,,95.664,,
3616,JAI,IXC,17:25:00,2,1:25:00,18:50:00,2,6E7274,6E,IndiGo,8937,,,107.244,,
3617,JAI,IDR,8:50:00,6,1:35:00,10:25:00,6,6E7154,6E,IndiGo,6885,,,82.62,,
3618,JAI,IDR,8:50:00,4,1:35:00,10:25:00,4,6E7154,6E,IndiGo,6885,,,82.62,,
3619,JAI,IDR,8:50:00,3,1:35:00,10:25:00,3,6E7154,6E,IndiGo,6885,,,82.62,,
3620,JAI,IDR,8:50:00,5,1:35:00,10:25:00,5,6E7154,6E,IndiGo,7609,,,91.308,,
3621,JAI,IDR,8:50:00,2,1:35:00,10:25:00,2,6E7154,6E,IndiGo,7609,,,91.308,,
3622,JAI,IDR,8:50:00,1,1:35:00,10:25:00,1,6E7154,6E,IndiGo,7609,,,91.308,,
3623,JAI,IDR,8:50:00,0,1:35:00,10:25:00,0,6E7154,6E,IndiGo,8575,,,102.9,,
3624,GOI,DEL,8:20:00,6,2:35:00,10:55:00,6,I5315,I5,AirAsia India,7784,,,93.408,,
3625,GOI,DEL,16:35:00,6,2:45:00,19:20:00,6,I5799,I5,AirAsia India,7784,,,93.408,,
3626,GOI,DEL,14:15:00,0,2:30:00,16:45:00,0,AI886,AI,Air India,9497,,,113.964,,
3627,GOI,DEL,18:10:00,6,2:50:00,21:00:00,6,SG958,SG,SpiceJet,9762,,,117.144,,
3628,GOI,DEL,12:05:00,5,2:35:00,14:40:00,5,SG8212,SG,SpiceJet,9961,,,119.532,,
3629,GOI,DEL,18:10:00,3,2:50:00,21:00:00,3,SG958,SG,SpiceJet,9961,,,119.532,,
3630,GOI,DEL,14:25:00,3,2:40:00,17:05:00,3,UK848,UK,Vistara,10597,12980,45379,127.164,155.76,544.548
3631,GOI,DEL,14:25:00,2,2:40:00,17:05:00,2,UK848,UK,Vistara,10597,12980,41064,127.164,155.76,492.768
3632,GOI,DEL,21:55:00,5,2:45:00,0:40:00,6,UK856,UK,Vistara,10597,12320,37649,127.164,147.84,451.788
3633,GOI,DEL,21:55:00,2,2:45:00,0:40:00,3,UK856,UK,Vistara,10597,12320,33335,127.164,147.84,400.02
3634,GOI,DEL,21:55:00,4,2:45:00,0:40:00,5,UK856,UK,Vistara,10597,12320,45379,127.164,147.84,544.548
3635,GOI,DEL,14:15:00,6,2:30:00,16:45:00,6,AI886,AI,Air India,10685,,,128.22,,
3636,GOI,DEL,1:15:00,6,2:40:00,3:55:00,6,AI884,AI,Air India,10685,,33508,128.22,,402.096
3637,GOI,DEL,14:25:00,0,2:40:00,17:05:00,0,UK848,UK,Vistara,10777,21669,61558,129.324,260.028,738.696
3638,GOI,DEL,14:25:00,5,2:40:00,17:05:00,5,UK848,UK,Vistara,10777,27540,37649,129.324,330.48,451.788
3639,GOI,DEL,21:55:00,3,2:45:00,0:40:00,4,UK856,UK,Vistara,10777,12320,37649,129.324,147.84,451.788
3640,GOI,DEL,14:15:00,2,2:30:00,16:45:00,2,AI886,AI,Air India,10778,,,129.336,,
3641,GOI,DEL,14:15:00,1,2:30:00,16:45:00,1,AI886,AI,Air India,10778,,,129.336,,
3642,GOI,DEL,14:15:00,3,2:30:00,16:45:00,3,AI886,AI,Air India,10778,,,129.336,,
3643,GOI,DEL,15:05:00,5,2:40:00,17:45:00,5,SG8172,SG,SpiceJet,10778,,,129.336,,
3644,GOI,DEL,18:10:00,1,2:50:00,21:00:00,1,SG958,SG,SpiceJet,10778,,,129.336,,
3645,GOI,BOM,13:15:00,5,1:25:00,14:40:00,5,G8332,G8,Go First,4003,,,48.036,,
3646,GOI,BOM,18:25:00,5,1:25:00,19:50:00,5,G8372,G8,Go First,4003,,,48.036,,
3647,GOI,BOM,13:30:00,5,1:25:00,14:55:00,5,SG454,SG,SpiceJet,4131,,,49.572,,
3648,GOI,BOM,17:35:00,5,1:15:00,18:50:00,5,SG487,SG,SpiceJet,4193,,,50.316,,
3649,GOI,BOM,22:30:00,5,1:15:00,23:45:00,5,I5472,I5,AirAsia India,4292,,,51.504,,
3650,GOI,BOM,17:20:00,5,1:20:00,18:40:00,5,G82606,G8,Go First,4333,,,51.996,,
3651,GOI,BOM,15:15:00,0,1:20:00,16:35:00,0,AI664,AI,Air India,5278,,,63.336,,
3652,GOI,BOM,23:10:00,0,1:25:00,0:35:00,1,AI697,AI,Air India,5870,,20745,70.44,,248.94
3653,GOI,BOM,13:20:00,3,1:25:00,14:45:00,3,UK842,UK,Vistara,6279,8216,27403,75.348,98.592,328.836
3654,GOI,BOM,15:15:00,5,1:20:00,16:35:00,5,AI664,AI,Air India,6411,,,76.932,,
3655,GOI,BOM,23:10:00,5,1:25:00,0:35:00,6,AI697,AI,Air India,6411,,20745,76.932,,248.94
3656,GOI,BOM,17:35:00,4,1:15:00,18:50:00,4,SG487,SG,SpiceJet,6463,,,77.556,,
3657,GOI,BOM,13:30:00,2,1:25:00,14:55:00,2,SG454,SG,SpiceJet,6463,,,77.556,,
3658,GOI,BOM,13:30:00,4,1:25:00,14:55:00,4,SG454,SG,SpiceJet,6463,,,77.556,,
3659,GOI,BOM,6:50:00,1,1:15:00,8:05:00,1,AI684,AI,Air India,6464,,20745,77.568,,248.94
3660,GOI,BOM,6:50:00,4,1:15:00,8:05:00,4,AI684,AI,Air India,6464,,20745,77.568,,248.94
3661,GOI,BOM,6:50:00,0,1:15:00,8:05:00,0,AI684,AI,Air India,6464,,20745,77.568,,248.94
3662,GOI,BOM,15:15:00,1,1:20:00,16:35:00,1,AI664,AI,Air India,6464,,,77.568,,
3663,GOI,BOM,23:10:00,2,1:25:00,0:35:00,3,AI697,AI,Air India,6464,,20745,77.568,,248.94
3664,GOI,BOM,23:10:00,1,1:25:00,0:35:00,2,AI697,AI,Air India,6464,,20745,77.568,,248.94
3665,GOI,BOM,23:10:00,3,1:25:00,0:35:00,4,AI697,AI,Air India,6464,,20745,77.568,,248.94
3666,GOI,BLR,14:40:00,1,1:15:00,15:55:00,1,UK868,UK,Vistara,6994,8126,20581,83.928,97.512,246.972
3667,GOI,BLR,14:40:00,4,1:15:00,15:55:00,4,UK868,UK,Vistara,6994,8126,24237,83.928,97.512,290.844
3668,GOI,BLR,14:40:00,5,1:15:00,15:55:00,5,UK868,UK,Vistara,7180,11422,20623,86.16,137.064,247.476
3669,GOI,BLR,14:00:00,3,1:05:00,15:05:00,3,G8286,G8,Go First,7282,,,87.384,,
3670,GOI,BLR,14:00:00,1,1:05:00,15:05:00,1,G8286,G8,Go First,7464,,,89.568,,
3671,GOI,BLR,14:00:00,0,1:05:00,15:05:00,0,G8286,G8,Go First,7464,,,89.568,,
3672,GOI,BLR,14:00:00,2,1:05:00,15:05:00,2,G8286,G8,Go First,7464,,,89.568,,
3673,GOI,BLR,14:40:00,2,1:15:00,15:55:00,2,UK868,UK,Vistara,7545,8126,24899,90.54,97.512,298.788
3674,GOI,BLR,2:25:00,1,1:10:00,3:35:00,1,6E948,6E,IndiGo,7584,,,91.008,,
3675,GOI,BLR,2:25:00,3,1:10:00,3:35:00,3,6E948,6E,IndiGo,7584,,,91.008,,
3676,GOI,BLR,8:15:00,2,1:15:00,9:30:00,2,6E921,6E,IndiGo,7584,,,91.008,,
3677,GOI,BLR,15:15:00,5,1:10:00,16:25:00,5,I51455,I5,AirAsia India,7585,,,91.02,,
3678,GOI,BLR,15:15:00,1,1:10:00,16:25:00,1,I51455,I5,AirAsia India,7585,,,91.02,,
3679,GOI,BLR,15:15:00,2,1:15:00,16:30:00,2,I51455,I5,AirAsia India,7585,,,91.02,,
3680,GOI,MAA,19:50:00,5,1:30:00,21:20:00,5,6E5029,6E,IndiGo,8757,,,105.084,,
3681,GOI,MAA,19:50:00,4,1:30:00,21:20:00,4,6E5029,6E,IndiGo,8757,,,105.084,,
3682,GOI,MAA,19:50:00,3,1:30:00,21:20:00,3,6E5029,6E,IndiGo,8757,,,105.084,,
3683,GOI,MAA,19:50:00,2,1:30:00,21:20:00,2,6E5029,6E,IndiGo,10892,,,130.704,,
3684,GOI,MAA,19:50:00,1,1:30:00,21:20:00,1,6E5029,6E,IndiGo,13265,,,159.18,,
3685,GOI,MAA,19:50:00,0,1:30:00,21:20:00,0,6E5029,6E,IndiGo,13265,,,159.18,,
3686,GOI,MAA,19:50:00,6,1:30:00,21:20:00,6,6E5029,6E,IndiGo,16825,,,201.9,,
3687,GOI,HYD,8:05:00,4,1:35:00,9:40:00,4,SG4002,SG,SpiceJet,6464,,,77.568,,
3688,GOI,HYD,8:05:00,3,1:35:00,9:40:00,3,SG4002,SG,SpiceJet,6930,,,83.16,,
3689,GOI,HYD,21:05:00,4,1:35:00,22:40:00,4,SG3735,SG,SpiceJet,6930,,,83.16,,
3690,GOI,HYD,21:05:00,5,1:35:00,22:40:00,5,SG3735,SG,SpiceJet,6930,,,83.16,,
3691,GOI,HYD,8:05:00,6,1:35:00,9:40:00,6,SG4002,SG,SpiceJet,6930,,,83.16,,
3692,GOI,HYD,8:05:00,2,1:35:00,9:40:00,2,SG4002,SG,SpiceJet,6930,,,83.16,,
3693,GOI,HYD,21:05:00,3,1:35:00,22:40:00,3,SG3735,SG,SpiceJet,6930,,,83.16,,
3694,GOI,HYD,14:30:00,2,1:05:00,15:35:00,2,6E813,6E,IndiGo,7320,,,87.84,,
3695,GOI,HYD,14:30:00,5,1:05:00,15:35:00,5,6E813,6E,IndiGo,7320,,,87.84,,
3696,GOI,HYD,22:00:00,3,1:15:00,23:15:00,3,6E6298,6E,IndiGo,7320,,,87.84,,
3697,GOI,HYD,2:05:00,4,1:15:00,3:20:00,4,6E6236,6E,IndiGo,7320,,,87.84,,
3698,GOI,HYD,7:20:00,5,1:15:00,8:35:00,5,6E744,6E,IndiGo,7320,,,87.84,,
3699,GOI,HYD,2:05:00,2,1:15:00,3:20:00,2,6E6236,6E,IndiGo,7320,,,87.84,,
3700,GOI,HYD,7:20:00,6,1:15:00,8:35:00,6,6E744,6E,IndiGo,7320,,,87.84,,
3701,GOI,HYD,7:20:00,3,1:15:00,8:35:00,3,6E744,6E,IndiGo,7320,,,87.84,,
3702,GOI,HYD,7:20:00,1,1:15:00,8:35:00,1,6E744,6E,IndiGo,7320,,,87.84,,
3703,GOI,HYD,22:00:00,2,1:15:00,23:15:00,2,6E6298,6E,IndiGo,7320,,,87.84,,
3704,GOI,HYD,2:05:00,5,1:15:00,3:20:00,5,6E6236,6E,IndiGo,7320,,,87.84,,
3705,GOI,HYD,22:00:00,1,1:15:00,23:15:00,1,6E6298,6E,IndiGo,7320,,,87.84,,
3706,GOI,HYD,22:00:00,5,1:15:00,23:15:00,5,6E6298,6E,IndiGo,7320,,,87.84,,
3707,GOI,HYD,18:30:00,3,1:15:00,19:45:00,3,I5974,I5,AirAsia India,7321,,,87.852,,
3708,GOI,CCU,15:05:00,3,2:40:00,17:45:00,3,6E633,6E,IndiGo,13859,,,166.308,,
3709,GOI,CCU,15:05:00,2,2:40:00,17:45:00,2,6E633,6E,IndiGo,13859,,,166.308,,
3710,GOI,CCU,15:05:00,5,2:40:00,17:45:00,5,6E633,6E,IndiGo,14808,,,177.696,,
3711,GOI,CCU,15:05:00,4,2:40:00,17:45:00,4,6E633,6E,IndiGo,15757,,,189.084,,
3712,GOI,CCU,15:05:00,0,2:40:00,17:45:00,0,6E633,6E,IndiGo,16232,,,194.784,,
3713,GOI,CCU,15:05:00,1,2:40:00,17:45:00,1,6E633,6E,IndiGo,16707,,,200.484,,
3714,GOI,CCU,15:05:00,6,2:40:00,17:45:00,6,6E633,6E,IndiGo,23707,,,284.484,,
3715,GOI,AMD,7:50:00,4,1:40:00,9:30:00,4,SG354,SG,SpiceJet,7650,,,91.8,,
3716,GOI,AMD,7:50:00,6,1:40:00,9:30:00,6,SG354,SG,SpiceJet,7650,,,91.8,,
3717,GOI,AMD,7:50:00,2,1:40:00,9:30:00,2,SG354,SG,SpiceJet,7650,,,91.8,,
3718,GOI,AMD,7:50:00,3,1:40:00,9:30:00,3,SG354,SG,SpiceJet,7650,,,91.8,,
3719,GOI,AMD,7:50:00,1,1:40:00,9:30:00,1,SG354,SG,SpiceJet,7650,,,91.8,,
3720,GOI,AMD,7:50:00,0,1:40:00,9:30:00,0,SG354,SG,SpiceJet,8361,,,100.332,,
3721,GOI,AMD,0:55:00,6,1:30:00,2:25:00,6,6E6955,6E,IndiGo,8757,,,105.084,,
3722,GOI,AMD,23:05:00,0,1:40:00,0:45:00,1,6E6023,6E,IndiGo,8757,,,105.084,,
3723,GOI,AMD,15:15:00,4,1:40:00,16:55:00,4,6E637,6E,IndiGo,8757,,,105.084,,
3724,GOI,AMD,23:05:00,2,1:40:00,0:45:00,3,6E6023,6E,IndiGo,8757,,,105.084,,
3725,GOI,AMD,15:15:00,5,1:40:00,16:55:00,5,6E637,6E,IndiGo,8757,,,105.084,,
3726,GOI,AMD,20:50:00,3,1:30:00,22:20:00,3,G81914,G8,Go First,8758,,,105.096,,
